Talker,Category,distance_SSN
AS6,AS,104.4525261174383
AS6,AS,90.19290259497785
AS6,AS,70.80055730391706
AS6,AS,99.59597097045534
AS6,AS,96.75321015224131
AS6,AS,129.02541463192549
AS6,AS,51.637258725302274
AS6,AS,65.99325673922829
AS6,AS,89.26234133791257
AS6,AS,77.55913733181524
AS6,AS,212.0588221209479
AS6,AS,98.61374984889012
AS6,AS,165.00965852199081
AS6,AS,158.16782800066292
AS6,AS,98.15287852401948
AS6,AS,79.20255750290723
AS6,AS,139.7084058845159
AS6,AS,102.21499503737228
AS6,AS,65.68694913052927
AS6,AS,98.60008111798851
AS6,AS,68.57335162418136
AS6,AS,95.10617776358609
AS6,AS,61.69014831597419
AS6,AS,88.28263733629002
AS6,AS,153.64708963995452
AS6,AS,85.39012345443341
AS6,AS,73.13263163691926
AS6,AS,33.39915202430819
AS6,AS,112.27253130331279
AS6,AS,72.39820408549343
AS6,AS,64.01051109526458
AS6,AS,175.35731992618076
AS6,AS,51.974005120447806
AS6,AS,92.48674741516652
AS6,AS,81.12147338202172
AS6,AS,169.73393602679366
AS6,AS,104.45143517695804
AS6,AS,69.60833105910015
AS6,AS,43.09605978715864
AS6,AS,66.71455121063302
AS6,AS,77.1632107011059
AS6,AS,53.96934717113746
AS6,AS,47.3752076314717
AS6,AS,54.58749870367532
AS6,AS,122.26774834770308
AS6,AS,44.61763854628078
AS6,AS,121.43625569519656
AS6,AS,89.26208111523594
AS6,AS,88.32416921603188
AS6,AS,122.64668851214465
AS6,AS,105.73887913296211
AS6,AS,91.99290145950685
AS6,AS,114.10417198318454
AS6,AS,48.7212127802154
AS6,AS,161.5939790515963
AS6,AS,66.8791423072113
C1,C,132.10923478078746
C1,C,100.1994037173488
C1,C,105.18831275013275
C1,C,74.76875975667433
C1,C,296.0609172767804
C1,C,57.16933566776898
C1,C,97.72402041584228
C1,C,75.0212458355404
C1,C,67.42336384668877
C1,C,110.89685480057128
C1,C,57.54933539254192
C1,C,82.4798902940209
C1,C,75.49780415007518
C1,C,93.09646957320086
C1,C,63.387113803791436
C1,C,89.68187277833206
C1,C,115.57437980455119
C1,C,92.45748517523499
C1,C,105.49068920807251
C1,C,111.2884522852404
C1,C,85.56129203156274
C1,C,75.91972368470819
C1,C,122.4933273670933
C1,C,72.22624859054595
C1,C,66.78613478900319
C1,C,74.44844071970175
C1,C,96.98895506736797
C1,C,56.989474026780606
C1,C,47.09005591569353
C1,C,63.92338937713001
C1,C,57.62209673877095
C1,C,98.18220354409274
C1,C,81.66569037463293
C1,C,58.98298022801817
C1,C,153.93066022482583
C1,C,56.08823441993016
C1,C,56.48105008937444
C1,C,69.00682764703406
C1,C,81.50878943471366
C1,C,35.365384773772135
C1,C,88.26641265415384
C1,C,65.70077244063134
C1,C,50.37610513687746
C1,C,69.74701414025235
C1,C,150.33267556354448
C1,C,112.38980765033072
C1,C,109.34831486943106
C1,C,46.45653344506289
C1,C,71.52682481989905
C1,C,56.247750053814116
C1,C,49.346262387276354
C1,C,32.25854410948063
C1,C,28.55144616729718
C1,C,87.53640329337873
C1,C,37.66533431308261
C1,C,49.829159630799865
C1,C,52.87554302651065
C1,C,78.34527580321203
C1,C,70.0180603178102
C1,C,44.96099638204659
C1,C,64.48273375807689
C1,C,75.56149008774555
C1,C,73.64187941041372
C1,C,72.87506925880119
C1,C,71.58115732217794
C1,C,58.35320125247871
C1,C,48.781044278716415
C1,C,106.69036193501962
C1,C,95.71056538531955
C1,C,78.7886869086657
C1,C,71.90837862503011
C1,C,83.2898119959118
C1,C,70.5109446956901
C1,C,39.65193734665052
C1,C,36.28735375235798
C1,C,138.8031247382518
C1,C,83.88104974795286
C1,C,76.31793891190378
C1,C,92.94076535581839
C2,C,60.11399295052993
C2,C,66.42337745006796
C2,C,56.334074731959554
C2,C,59.13577629149691
C2,C,108.3879983012444
C2,C,120.97914312901901
C2,C,54.43647582648855
C2,C,105.17394870402012
C2,C,96.72175659010466
C2,C,114.89585135023232
C2,C,73.74870715765435
C2,C,60.06899826017918
C2,C,56.16057549620348
C2,C,103.19853922496527
C2,C,103.33741621065025
C2,C,99.83281159574098
C2,C,110.1317730915405
C2,C,145.5359400197859
C2,C,77.8192243418113
C2,C,67.88539898696325
C2,C,58.56166406741305
C2,C,50.83461762468045
C2,C,112.85847463160842
C2,C,46.43153680434055
C2,C,107.48694473907258
C2,C,67.35981645548975
C2,C,141.30083564640793
C2,C,74.95558538945066
C2,C,75.300748071316
C2,C,122.70170506591099
C2,C,111.03518816467862
C2,C,40.047542204749114
C2,C,95.0371850347327
C2,C,133.54685358179412
C2,C,157.84092891398566
C2,C,69.06100115798175
C2,C,52.555743767559285
C2,C,38.53307495207579
C2,C,68.10048584766056
C2,C,57.04698018139602
C2,C,55.37276180944768
C2,C,84.36813949546298
C2,C,85.63414230284491
C2,C,145.70865261567965
C2,C,61.467276505191606
C2,C,53.65909755503407
C2,C,167.83553254254215
C2,C,41.289013900104685
C2,C,77.83867339860242
C2,C,69.77173925546325
C2,C,48.92594121582439
C2,C,52.80679032439124
C2,C,49.71777799351055
C2,C,54.885969346975756
C2,C,77.76425476498298
C2,C,63.44998778514515
C2,C,49.40687120528068
C2,C,41.44656657260975
C2,C,57.383434773778085
C2,C,77.72761948025655
C2,C,83.55846705990655
C2,C,99.1492334658871
C2,C,63.51348968391729
C2,C,66.81235430591381
C2,C,50.750640581564944
C2,C,149.3877954853419
C2,C,86.7295712303858
C2,C,81.86841168526696
C2,C,36.309985803612214
C2,C,79.98338722822216
C2,C,82.42921732163076
C2,C,41.36304503960029
C2,C,57.365326494860426
C2,C,70.24521830279886
C2,C,81.11221849936868
C2,C,51.278527327383564
C2,C,99.66206029758365
C2,C,61.918434493677374
C2,C,62.64426698458618
C2,C,74.33087889949523
C2,C,57.29714388414142
C2,C,77.97413727361048
C2,C,90.02449170526342
C2,C,71.42705431077076
C2,C,72.62673432113422
C2,C,58.24077861648145
C2,C,63.70655448839204
C2,C,47.66759592388632
C2,C,96.38205024717293
C2,C,96.44545829680817
C2,C,71.86174505692702
C2,C,71.08939846771452
C2,C,61.14675658218641
C2,C,62.12530306433778
C2,C,48.278141242316856
C2,C,92.10316527687021
C2,C,138.38521996264825
C2,C,70.78447514378371
C2,C,73.45982751339946
C2,C,51.75314806545445
C2,C,55.954384331554316
C2,C,65.58303305728904
C2,C,63.946211724161984
C2,C,79.42537751950562
C2,C,124.7143694382469
C2,C,43.363454272095694
C2,C,48.15802033736378
C2,C,134.35384212178093
C2,C,90.41447121416363
C2,C,43.19535161207323
C2,C,40.752538898873176
C2,C,52.580454036411
C2,C,91.87171076659753
C2,C,75.15902028603566
C2,C,68.76723993932816
C2,C,57.94294620718079
C2,C,79.67518831878184
C2,C,49.06392529243231
C2,C,108.29922265299903
C2,C,102.22607439126733
C2,C,53.25613145602443
C2,C,61.90507016778545
C2,C,98.39414218884158
C2,C,35.94785331587054
C2,C,52.95864868220914
C2,C,44.92336681303643
C2,C,92.15199881723542
C2,C,55.79278948596879
C2,C,74.39241449828624
C2,C,79.60579571286762
C2,C,90.27334225523983
C2,C,98.4239988032456
C2,C,135.57607951448028
C2,C,56.10802004739332
C2,C,83.82617040224609
C2,C,103.26035788767648
C2,C,108.67830692060944
C2,C,61.197259774883186
C2,C,90.5888104664968
C2,C,60.108657043296525
C2,C,83.68774730792877
C2,C,78.84718235016979
C2,C,72.34652137920781
C3,C,73.56181179065912
C3,C,107.06114768103404
C3,C,78.99520434183984
C3,C,109.7520060115784
C3,C,81.61588529443978
C3,C,89.05707163798562
C3,C,66.33285086982629
C3,C,123.32518424258997
C3,C,74.35716156505764
C3,C,77.72160069737967
C3,C,187.00301903079585
C3,C,118.5501252907917
C3,C,85.64129504772366
C3,C,85.90638063898969
C3,C,108.66147136821063
C3,C,86.92685778797177
C3,C,82.16954378709569
C3,C,92.06331201544889
C3,C,93.32268814630314
C3,C,97.0833936968285
C3,C,92.94509785365686
C3,C,80.96621786813927
C3,C,95.10109979081058
C3,C,87.27815686731378
C3,C,106.3904573561709
C3,C,169.9770139735379
C3,C,98.07806742603196
C3,C,121.25202775349952
C3,C,108.6595628201522
C3,C,95.51671419308111
C3,C,98.40870805336908
C3,C,119.43055351899339
C3,C,154.41325813690835
C3,C,85.497981393312
C3,C,98.5209607473781
C3,C,115.46163653004109
C3,C,69.79776394699297
C3,C,95.65740166154933
C3,C,64.62002707814767
C3,C,78.82422192453527
C3,C,95.45482122990848
C3,C,93.76465434224949
C3,C,57.944902647298875
C3,C,101.12194295758734
C3,C,67.0111002599266
C3,C,176.27116914959703
C3,C,91.1680207500358
C3,C,99.71980897878142
C3,C,126.54299925804544
C3,C,81.21939423030938
C3,C,98.13322301973604
C3,C,54.286846856407145
C3,C,58.32487785918039
C3,C,104.85982419831241
C3,C,99.57935881341987
C3,C,90.43103222687503
C3,C,60.85233646152666
C3,C,94.88681946300436
C3,C,168.0744975307466
C3,C,101.76677560302525
C3,C,82.47871451112893
C3,C,68.0484086883137
C3,C,114.01445733712924
C3,C,73.07160394388599
C3,C,106.16305648059547
C3,C,82.23105389200006
C3,C,88.13079435960518
C3,C,90.44198981923606
C3,C,94.88561768490544
C3,C,84.95997781945039
C3,C,83.73187120324566
C3,C,124.36123944237765
C3,C,96.53818704503536
C3,C,177.9340888630476
C3,C,114.53543200274106
C3,C,113.96616546756634
C3,C,103.71954721493458
C3,C,129.99744330689788
C3,C,71.55691712610212
C3,C,93.50394482123576
C3,C,96.14841981380586
C3,C,90.7001957845765
C3,C,80.11835942578922
C3,C,83.70912762452988
C3,C,89.61405278766088
C3,C,65.99253270123498
C3,C,89.30125067198686
C3,C,55.96177810089302
C3,C,104.44008521974547
C3,C,67.13420319956221
C3,C,50.23548989086136
C3,C,53.87643023136564
C4,C,120.41829844524496
C4,C,87.93151645477911
C4,C,107.91888798683621
C4,C,89.22741691522062
C4,C,131.57025394307243
C4,C,155.34478276077314
C4,C,68.94829400377569
C4,C,62.89185470592353
C4,C,247.04244447574905
C4,C,114.64360241845664
C4,C,76.16590700443325
C4,C,74.81920764023378
C4,C,136.52548562351475
C4,C,124.68149219828864
C4,C,59.94192668284176
C4,C,151.76324988245867
C4,C,77.02388491398935
C4,C,92.65660768637528
C4,C,161.53838399313852
C4,C,166.62099147361215
C4,C,170.54227490340878
C4,C,184.96935087440266
C4,C,151.48083890431425
C4,C,98.78872571786837
C4,C,100.44936481925254
C4,C,210.6710065451464
C4,C,91.13791327353977
C4,C,79.67241580912842
C4,C,109.16374758575705
C4,C,85.50694563830987
C4,C,138.14248564557977
C4,C,188.99805801855894
C4,C,76.97721312436717
C4,C,91.53068620925944
C4,C,89.71744677010645
C4,C,89.8058123120585
C4,C,116.77360600666536
C4,C,150.75343904432552
C4,C,128.5674628412231
C4,C,129.85183947523126
C4,C,40.28136478776511
C4,C,79.55048227178945
C4,C,64.65351354325043
C4,C,97.25651790878183
C4,C,91.90875435364165
C4,C,92.60840292129092
C4,C,114.01490237024166
C4,C,110.89904791837881
C4,C,234.9662171356835
C4,C,86.25337793169963
C4,C,88.48569069956494
C4,C,73.4640046873543
C4,C,84.34742901818339
C4,C,90.08493687068972
C4,C,112.22671454659529
C4,C,93.05080341720146
C4,C,83.16864736858342
C4,C,169.60538898865934
C4,C,87.49610136307712
C4,C,84.53452744257382
C4,C,83.72814050220748
C4,C,140.25430603253957
C4,C,104.11920801279504
C4,C,133.4552480632802
C4,C,144.44777001650024
C4,C,122.68964987626872
C4,C,74.77132713735236
C4,C,97.56162032162935
C4,C,104.51702022254615
C4,C,85.7165311050758
C4,C,132.42736374611124
C4,C,235.0312829153594
C4,C,100.5638857250588
C4,C,66.85621061359876
C4,C,103.76063229642199
C4,C,117.09657975166027
C4,C,85.35276402340038
C4,C,172.565552259373
C4,C,119.28339769588375
C4,C,113.03032449367308
C4,C,92.05763725479927
C4,C,113.8720017092849
C4,C,98.55241575944191
C4,C,90.13807587492028
C4,C,81.7409611995791
C4,C,98.28770659348618
C4,C,124.0026711739677
C4,C,117.82281331435634
C4,C,88.14081253535491
C4,C,70.66739174770457
C4,C,99.4484761909854
C4,C,145.06436115993748
C4,C,76.95283843476689
C4,C,83.31351696145607
C4,C,150.3646546704712
C4,C,90.1494801162864
C4,C,93.39205236742829
C4,C,91.1930375833348
C4,C,189.1705348989305
C4,C,71.40506874571717
C4,C,104.7576079188562
C4,C,104.27766397717404
C4,C,136.59206248476048
C4,C,152.1904667616912
C4,C,73.93361273826153
C4,C,87.41034659525988
C4,C,108.2198224320915
C4,C,173.73855621104542
C4,C,124.09120804766782
C4,C,82.29941657631748
C4,C,123.8843882423479
C4,C,151.2480952856167
C4,C,92.57712011957855
C4,C,100.3698416057727
C4,C,76.06753227060756
C4,C,104.07098005900782
C4,C,106.175713932261
C4,C,119.13322168173171
C4,C,73.70991299337557
C4,C,83.47505405714742
C4,C,112.61869898304487
C4,C,129.12561571759434
C4,C,95.8355211863856
C4,C,156.6583415833203
C4,C,89.97830437284215
C4,C,87.90382242449178
C4,C,115.12568574225482
C4,C,103.70590344171902
C4,C,82.34188000880961
C4,C,192.70164231652856
C4,C,99.47651713848855
C4,C,77.69379424077705
C4,C,84.03554132496294
C4,C,85.31022941020511
C4,C,71.96710682693644
C5,C,123.37034882451407
C5,C,194.66294746899754
C5,C,99.73635354089167
C5,C,142.55472710883788
C5,C,213.3435884668855
C5,C,109.26055920788502
C5,C,112.12570818489567
C5,C,144.35310957583258
C5,C,84.31359384065017
C5,C,118.43609781449184
C5,C,69.24270206784605
C5,C,137.9019678521761
C5,C,172.36215227986395
C5,C,56.65777884635023
C5,C,129.04965832824084
C5,C,98.22396503569651
C5,C,95.47980691696323
C5,C,162.1362388705863
C5,C,117.2154251760663
C5,C,233.34013141003123
C5,C,90.81786046463688
C5,C,101.6018027186858
C5,C,72.45446023551929
C5,C,110.92677176965114
C5,C,140.29045360681778
C5,C,176.72166477417255
C5,C,96.92438825287539
C5,C,92.34290709445972
C5,C,82.05399603694241
C5,C,56.394309931289044
C5,C,154.1214485607143
C5,C,223.3477839472381
C5,C,155.51301312551155
C5,C,69.08163425503729
C5,C,106.02176669848681
C5,C,139.22448261488853
C5,C,110.4174600602399
C5,C,133.80455881040388
C5,C,97.18628947243941
C5,C,71.91294303865769
C5,C,113.84428540270369
C5,C,164.35074494452977
C5,C,77.10437645380651
C5,C,113.99945934893553
C5,C,121.08628458156117
C5,C,141.76869678247022
C5,C,118.30437337005266
C5,C,117.51451659223298
C5,C,124.91252313691894
C5,C,98.13910046353726
C5,C,111.55120103951825
C5,C,105.10244102429371
C5,C,104.81882918342006
C5,C,156.7315795518238
C5,C,124.04920470882075
C5,C,95.4351726136663
C5,C,138.66839474030294
C5,C,82.86341559573937
C5,C,111.26662439110383
C5,C,108.27736683976376
C5,C,104.43933331252713
C5,C,133.2330121869902
C5,C,123.81664682335821
C5,C,128.83552400829856
C5,C,154.5289814047306
C5,C,95.54323257479594
C5,C,139.0672401526566
C5,C,124.66353406033662
C5,C,115.60831480575077
C5,C,118.81872152713049
C5,C,76.68481558568433
C5,C,69.8917811772952
C5,C,127.92569393542115
C5,C,130.44173710369725
C5,C,103.95288212019108
C5,C,134.73477187219328
C5,C,103.2169755837557
C5,C,148.65525372101342
C5,C,109.54711806401016
C5,C,93.53671793886669
C5,C,113.90770552448467
C5,C,158.34922516063855
C5,C,91.05011511152375
C5,C,121.56739518001089
C5,C,93.11471758893175
C5,C,85.19678205938128
C5,C,114.21139601890154
C5,C,88.97802530435327
C5,C,218.44691445768794
C5,C,83.67072697274618
C5,C,157.80074486859147
C5,C,82.51261252144376
C5,C,72.71202497408262
C5,C,92.53657028389985
C5,C,51.07429819499015
C5,C,133.897447531568
C5,C,120.44232065026581
C5,C,99.44394356889009
C5,C,82.20036113470536
C5,C,96.73598769478268
C5,C,60.29426347710489
C5,C,109.56141894496697
C5,C,129.4507871849763
C5,C,56.093764887145795
C5,C,105.48375399629698
C5,C,147.76612513884396
C5,C,154.2959586312839
C5,C,116.4292136610931
C5,C,116.42377463443236
C5,C,141.4003578577147
C5,C,119.58612715309829
C5,C,131.22996600603008
C5,C,72.51300908010305
C5,C,92.56402055527457
C5,C,117.3986847583132
C5,C,123.92858490873846
C5,C,68.96835357540903
C5,C,177.06095572974402
C5,C,102.25920324882182
C5,C,86.6973794252742
C5,C,124.00494686518176
C5,C,93.94821946435749
C5,C,86.9645017400082
C5,C,155.47392032397246
C5,C,115.23621834267239
C5,C,103.36531439142722
C5,C,159.49838690123997
C5,C,95.02069130924332
C5,C,99.91376531508425
C5,C,218.24957451616794
C5,C,124.47294463798676
C5,C,137.36183405339898
C5,C,149.50504705811713
C5,C,75.3415856598995
C5,C,155.95080757957274
C5,C,92.61661815097548
C5,C,131.15745944258992
C5,C,92.15576779583054
C5,C,59.42453500732157
C5,C,76.49303154293075
C5,C,79.17222238957656
C5,C,101.6291072106443
C5,C,77.8041556981921
C5,C,122.03992617018241
C5,C,114.41619208795022
C5,C,165.07986290986636
C5,C,114.49970143696065
C5,C,78.6132306828064
C5,C,74.09852223095612
C5,C,106.3321863051776
C5,C,127.34246981467709
C5,C,88.4643507995246
C5,C,78.0359034313763
C5,C,215.85246902588088
C5,C,96.91915418850498
C5,C,143.1247905287019
C5,C,123.50821349891346
C5,C,98.71888473301019
C5,C,121.30667940612868
C5,C,101.47530135857062
C5,C,159.33205162282275
C5,C,161.72414630360808
C5,C,74.84645734654465
C5,C,103.9469384781493
C5,C,168.4430127211203
C5,C,100.19235545651986
C5,C,87.57148760450522
C6,C,35.87558317788358
C6,C,83.89597069901986
C6,C,73.07727957470986
C6,C,100.8772762697526
C6,C,92.73756308299664
C6,C,54.057834199615364
C6,C,56.58791053152074
C6,C,70.68022379983009
C6,C,56.338350770699655
C6,C,36.868536873603354
C6,C,47.90062167642925
C6,C,55.21286667894966
C6,C,56.37194660388206
C6,C,68.36279790508782
C6,C,77.73257070320922
C6,C,112.92974562264986
C6,C,153.07934807576683
C6,C,74.55155816373464
C6,C,97.86899180872636
C6,C,91.77395636167154
C6,C,87.98003943996473
C6,C,72.66829937037792
C6,C,94.4194467194124
C6,C,58.0954701583715
C6,C,59.10053779374365
C6,C,86.42697599271874
C6,C,62.069120727175495
C6,C,82.90064130828604
C6,C,80.57338260068538
C6,C,104.93147643421227
C6,C,56.33366102296359
C6,C,59.935868132559094
C6,C,76.33974311557895
C6,C,70.72823670541342
C6,C,113.0493980681022
C6,C,51.15624007079142
C6,C,89.25224979357075
C6,C,86.20549957716429
C6,C,52.268951223939325
C6,C,84.97623095556278
C6,C,62.77582996463926
C6,C,48.64998826861857
C6,C,80.70203442192134
C6,C,51.74080889032739
C6,C,69.71035259489798
C6,C,69.42253510436106
C6,C,56.13661404294536
C6,C,47.80596658525444
C6,C,115.00232197438966
C6,C,52.32117407071022
C6,C,116.47451043368181
C6,C,46.71473205371776
C6,C,69.19329592070241
C6,C,88.07135052838674
C6,C,101.8618743259659
C6,C,63.72442399123255
C6,C,68.37461178060408
C6,C,60.30061262277882
C6,C,96.10829212400783
C6,C,132.6621314917719
C6,C,80.38526813170154
C6,C,81.07805988520654
C6,C,60.067162425771066
C6,C,57.00203123999123
C6,C,124.38637088438308
C6,C,62.95366370923305
C6,C,51.924875149247455
C6,C,47.67906021959637
C6,C,52.64555623494924
C6,C,80.36056257851372
C6,C,89.16206673293506
C6,C,84.85670231839634
C6,C,86.78240559583871
C6,C,75.74734772132814
C6,C,85.36643293345482
C6,C,105.01811109309715
C6,C,101.5953817129504
C6,C,74.48523804215372
C6,C,76.12216121891161
C6,C,80.93296273058192
C6,C,70.5789575693509
C6,C,116.14291989813216
C6,C,122.98592145708632
C6,C,113.61030630576522
C6,C,135.23027246987718
C6,C,68.95081407117812
C6,C,69.69554700411618
C6,C,108.84460038274156
C6,C,85.61000330831824
C6,C,63.017352558499894
C6,C,108.71361935440952
C6,C,105.10533932184192
C6,C,90.90038684779728
C6,C,43.78325529788365
C6,C,100.8951528910993
C6,C,49.733503285751254
C6,C,59.66278046934976
C6,C,156.16502952931558
C6,C,66.14264314225345
C6,C,69.2224193662493
C6,C,69.32706095988007
C6,C,101.9055021761004
C6,C,72.97239659378937
C6,C,77.32787835643967
C6,C,75.81194279953078
C6,C,109.49397222240057
C6,C,55.798549359800916
C6,C,72.55428192593007
C6,C,140.9502994264336
C6,C,68.85420499407898
C6,C,92.80502575892055
C6,C,98.50434292009932
C6,C,117.88010475665135
C6,C,85.0189255284874
C6,C,86.4218147563364
C6,C,82.18857840885869
C6,C,65.65463565696807
C6,C,75.89685383975626
C6,C,72.47188029919947
C6,C,62.29732645694759
C6,C,53.04513062189898
C6,C,86.34712171672348
C6,C,91.96500437607546
C6,C,107.12322498791568
C6,C,103.43052521587573
C6,C,95.77398577831325
C6,C,57.87332914658772
C6,C,42.56935725326731
C6,C,47.11821519698406
C6,C,44.792685875986855
C6,C,131.3710889490315
C6,C,86.12490964225417
C6,C,54.52805116465067
C6,C,140.1546185284419
C6,C,94.83244645630357
C6,C,66.99135707672112
C6,C,84.98295892956648
C6,C,38.79234263275741
C6,C,60.321321728727845
C6,C,74.45240027991909
C6,C,58.38424674051754
C6,C,44.760373419819544
C6,C,74.79146859551342
C6,C,63.94901347321741
C6,C,81.6843294074697
