Talker,Noise,Rate
AS1,NC,6.788793103448276
AS1,NC,5.046632717285575
AS1,NC,5.056676713405844
AS1,NC,5.663365771524785
AS1,NC,5.982635434566338
AS1,NC,6.432717110920034
AS1,NC,5.349823141065751
AS1,NC,6.78070344032289
AS1,NC,6.1547765811448905
AS1,NC,7.171509106678231
AS1,NC,6.971670671556849
AS1,NC,6.047723532638508
AS1,NC,6.766109785202865
AS1,NC,6.95601882278714
AS1,NC,4.117866766267375
AS1,NC,5.281552129605435
AS1,NC,6.654126262423048
AS1,NC,6.598409712722297
AS1,NC,6.677304386312283
AS1,NC,4.977941660630803
AS1,NC,6.074858312342569
AS1,NC,6.661184210526316
AS1,NC,7.228718172877281
AS1,NC,6.443600233781415
AS1,NC,6.544691316146539
AS1,NC,6.323124569855471
AS1,NC,5.542138392271714
AS1,NC,5.330271348280656
AS1,NC,4.374710667283909
AS1,NC,4.9227740455846245
AS1,NC,5.777923354077956
AS1,NC,5.648535564853557
AS1,NC,6.381180126115698
AS1,NC,4.967614756406646
AS1,NC,6.212725992016906
AS1,NC,4.837176424706284
AS1,NC,7.217675941080196
AS1,NC,6.343176241644809
AS1,NC,4.439597315436242
AS1,NC,6.037079047209293
AS1,NC,6.9415030622173886
AS1,NC,4.618647396119708
AS1,NC,5.025172478090622
AS1,NC,5.833002664248059
AS1,NC,5.044323706033743
AS1,NC,7.291398758129111
AS1,NC,5.799579168858496
AS1,NC,3.443967200312378
AS1,NC,6.245098039215686
AS1,NC,5.3700264848245
AS1,NC,4.536103682369883
AS1,NC,5.885362218910563
AS1,NC,7.686944396025797
AS1,NC,7.26266183587119
AS1,NC,4.721829628677888
AS1,NC,7.050923335198657
AS1,NC,5.386720085992085
AS1,NC,4.453482180562951
AS1,NC,8.219178082191782
AS1,NC,6.817830456068023
AS1,NC,6.249374812443733
AS1,NC,6.368690880207957
AS1,NC,5.451623537168287
AS1,NC,4.9286133385487965
AS1,NC,4.3129584352078245
AS1,NC,5.780927744957529
AS1,NC,6.101835624019925
AS1,NC,6.276909938440736
AS1,NC,4.92643069164725
AS1,NC,5.038710090216904
AS1,NC,6.653877656593525
AS1,NC,4.4325276700406775
AS1,NC,5.22542804668523
AS1,NC,5.7699856077456495
AS1,NC,5.321373984393854
AS1,NC,5.495190151024274
AS1,NC,6.345932463545664
AS1,NC,6.107187370170337
AS1,NC,6.442876087298554
AS1,NC,5.401102265768524
AS1,NC,7.032531437944232
AS1,NC,5.946848678478071
AS1,NC,4.941582501643459
AS1,NC,6.796902092243671
AS1,NC,6.455493183640738
AS1,NC,5.510777881911903
AS1,NC,4.454738300359323
AS1,NC,7.545340481350519
AS1,NC,6.903088910532907
AS1,NC,5.48780487804878
AS1,NC,6.272044601206053
AS1,NC,7.636243427887794
AS1,NC,5.800850616038935
AS1,NC,6.585529754349286
AS1,NC,6.51595744680851
AS1,NC,5.408830744071954
AS1,NC,7.075320341412283
AS1,NC,8.459620180318435
AS1,NC,4.860575333406811
AS1,NC,6.2083528859690285
AS1,NC,5.5929865723933485
AS1,NC,6.790883892824145
AS1,NC,5.9523809523809526
AS1,NC,6.962205171923842
AS1,NC,6.317146540610228
AS1,NC,6.586947353623392
AS1,NC,2.233589951377634
AS1,NC,5.310160749764194
AS1,NC,5.729753139887397
AS1,NC,4.641872587840209
AS1,NC,5.138570199340312
AS1,NC,4.996600951733515
AS1,NC,6.511584203602781
AS1,NC,5.558933444062166
AS1,NC,6.588347141110961
AS1,NC,6.392012755036791
AS1,NC,6.271554022825043
AS1,NC,5.1543258936502445
AS1,NC,5.690322580645161
AS1,NC,6.543858905329207
AS1,NC,4.5747887047107385
AS1,NC,7.601154823975524
AS1,NC,4.374875995578357
AS1,NC,4.798694232861807
AS1,NC,4.890219560878244
AS1,NC,3.6804090860810574
AS1,NC,4.246049416890322
AS1,NC,6.530753282653767
AS1,NC,6.924629878869448
AS1,NC,5.914699570815451
AS1,NC,5.100265497405366
AS1,NC,5.0314269711867565
AS1,NC,6.531978552596498
AS1,NC,5.205792083103801
AS1,NC,3.830119854090672
AS1,NC,5.979985355137906
AS1,NC,7.275406180312202
AS1,NC,5.800723446234791
AS1,NC,6.3733849755759175
AS1,NC,5.679330328396651
AS1,NC,6.199261992619926
AS1,NC,4.616914728411649
AS1,NC,8.111587982832617
AS1,NC,5.00023870336333
AS1,NC,4.457057140121494
AS2,NC,6.282647924779181
AS2,NC,6.105521945980415
AS2,NC,5.9910338269256895
AS2,NC,3.924185798184731
AS2,NC,6.790313549832026
AS2,NC,6.053922465863748
AS2,NC,6.16395275700608
AS2,NC,4.4847457627118645
AS2,NC,5.410532276330691
AS2,NC,5.262529832935561
AS2,NC,4.255871960091457
AS2,NC,6.277877953876815
AS2,NC,6.34349827387802
AS2,NC,3.7904508143882416
AS2,NC,4.936628565031904
AS2,NC,5.470300538701446
AS2,NC,6.320419817873129
AS2,NC,5.466223449208406
AS2,NC,5.009371272789232
AS2,NC,5.717301922435826
AS2,NC,6.735039120321421
AS2,NC,7.605196596918832
AS2,NC,6.456619132675471
AS2,NC,5.306603773584905
AS2,NC,6.69495181935855
AS2,NC,5.359188917051491
AS2,NC,4.32541412380122
AS2,NC,4.7531385803959445
AS2,NC,5.138512627807393
AS2,NC,5.236285917834244
AS2,NC,3.8333159486805046
AS2,NC,5.8632821289042525
AS2,NC,4.267466615057093
AS2,NC,5.518708547115505
AS2,NC,6.089212522891777
AS2,NC,3.516621774879501
AS2,NC,6.179499754781756
AS2,NC,7.129988913525499
AS2,NC,4.610969980482667
AS2,NC,3.962026832774317
AS2,NC,5.2708255268564335
AS2,NC,4.0221388043509565
AS2,NC,4.614611891258397
AS2,NC,5.774065151356448
AS2,NC,5.811920206234611
AS2,NC,6.181015452538632
AS2,NC,5.780249410178631
AS2,NC,5.455541548358212
AS2,NC,5.387567564346287
AS2,NC,6.060070671378091
AS2,NC,4.659517143008083
AS2,NC,4.153780945354076
AS2,NC,6.1550271288752425
AS2,NC,5.111265646731571
AS2,NC,3.094954031861885
AS2,NC,5.803914549532001
AS2,NC,4.803170276701035
AS2,NC,4.773243857560342
AS2,NC,5.246646879813653
AS2,NC,3.697215726073336
AS2,NC,6.81370466221175
AS2,NC,4.564429877522857
AS2,NC,5.296802434207015
AS2,NC,5.632813373141953
AS2,NC,4.757692141716653
AS2,NC,5.210794971169298
AS2,NC,4.917484388938448
AS2,NC,6.452792918023191
AS2,NC,6.751148154448035
AS2,NC,5.153374233128834
AS2,NC,7.255676209279368
AS2,NC,6.347264451361028
AS2,NC,4.880118037624493
AS2,NC,7.419438333117639
AS2,NC,5.043192174387304
AS2,NC,6.415105318282323
AS2,NC,5.450500556173526
AS2,NC,6.124489625864512
AS2,NC,6.257804518106481
AS2,NC,4.763888888888888
AS2,NC,5.9655862777988204
AS2,NC,3.73728813559322
AS2,NC,3.91339071789866
AS2,NC,4.926713736705693
AS2,NC,5.1703923714241045
AS2,NC,5.633502948753433
AS2,NC,4.983613967679964
AS2,NC,5.581336483293959
AS2,NC,4.852125693160813
AS2,NC,5.205955959894857
AS2,NC,6.011860132233658
AS2,NC,5.449351631098447
AS2,NC,4.96498615207944
AS2,NC,4.348940870182636
AS2,NC,5.998612565801107
AS2,NC,5.009818400168779
AS2,NC,3.623069339467631
AS2,NC,5.112332197259512
AS2,NC,5.166786616901267
AS2,NC,4.592027989503936
AS2,NC,5.426223053450142
AS2,NC,4.888533070575194
AS2,NC,5.953023758099352
AS2,NC,6.156638280050259
AS2,NC,5.865921787709497
AS2,NC,5.9655862777988204
AS2,NC,6.079134131374397
AS2,NC,6.332071531131706
AS2,NC,5.439171904692296
AS2,NC,6.562499999999999
AS2,NC,5.13926115837315
AS2,NC,5.467517244488526
AS2,NC,6.5475306725694775
AS2,NC,5.663503152811845
AS2,NC,3.3798283261802573
AS2,NC,7.04312114989733
AS2,NC,4.945547885463653
AS2,NC,5.451258517591434
AS2,NC,3.089749877390878
AS2,NC,5.395815490028141
AS3,NC,4.353319776509842
AS3,NC,6.028982865475757
AS3,NC,5.407393783336398
AS3,NC,5.053604624512975
AS3,NC,6.115826260609087
AS3,NC,5.427914991384262
AS3,NC,6.407089931715822
AS3,NC,4.439299375880813
AS3,NC,5.41800364235539
AS3,NC,5.8714297726826805
AS3,NC,4.99796001631987
AS3,NC,5.790542551515258
AS3,NC,6.078473413379074
AS3,NC,4.816250750832742
AS3,NC,5.946281214605468
AS3,NC,6.1227323213624585
AS3,NC,4.95728417266187
AS3,NC,4.270950068484622
AS3,NC,5.261502418707565
AS3,NC,6.180303909988188
AS3,NC,4.7141024644328695
AS3,NC,4.44534045663021
AS3,NC,6.3902940246601325
AS3,NC,4.932003220900064
AS3,NC,5.022350027047803
AS3,NC,5.384368847580238
AS3,NC,5.722263338491556
AS3,NC,6.979320531757755
AS3,NC,5.351668284706965
AS3,NC,4.803350760456274
AS3,NC,4.974874371859296
AS3,NC,6.142672370908366
AS3,NC,7.767161287481837
AS3,NC,5.381548974943053
AS3,NC,6.9817145571123245
AS3,NC,5.647385633791718
AS3,NC,3.513624257324319
AS3,NC,5.280172413793104
AS3,NC,4.86540158870256
AS3,NC,5.010925618390001
AS3,NC,5.083475821790167
AS3,NC,4.8096265238360685
AS3,NC,6.061022539857064
AS3,NC,6.484957528155978
AS3,NC,4.975180505415162
AS3,NC,6.100875622538329
AS3,NC,5.190318605391783
AS3,NC,7.06858207609545
AS3,NC,5.218523193436416
AS3,NC,4.6686428117721785
AS3,NC,5.398457583547558
AS3,NC,6.113384569318296
AS3,NC,6.147565468485512
AS3,NC,5.13248244559103
AS3,NC,5.556684605004308
AS3,NC,7.017078604009759
AS3,NC,6.308471375847566
AS3,NC,5.827867079939451
AS3,NC,4.489137073553791
AS3,NC,5.035012939564622
AS3,NC,5.072852760736196
AS3,NC,5.3233866879119285
AS3,NC,5.058588924575583
AS3,NC,5.35184182520864
AS3,NC,5.132807331356743
AS3,NC,5.078421889034755
AS3,NC,4.607462686567164
AS3,NC,6.313093824228028
AS3,NC,5.61517753201397
AS3,NC,4.317227576304741
AS3,NC,4.967162834219966
AS3,NC,6.359131665880132
AS3,NC,5.736638667955103
AS3,NC,6.787121398670278
AS3,NC,7.270029673590504
AS3,NC,4.323847341716303
AS3,NC,4.246289218736113
AS3,NC,4.885279025868716
AS3,NC,6.341152787477918
AS3,NC,6.861386138613861
AS3,NC,5.071685961818599
AS3,NC,5.542870310241533
AS3,NC,6.109280214652356
AS3,NC,6.528895391367959
AS3,NC,4.959291080023391
AS3,NC,5.594458821738469
AS3,NC,6.271143310481095
AS3,NC,4.972700296735905
AS3,NC,5.16514406184118
AS3,NC,6.210174265094174
AS3,NC,4.087875417130144
AS3,NC,5.004384381286429
AS3,NC,6.667437434410629
AS3,NC,5.813953488372093
AS3,NC,6.51124333741824
AS3,NC,6.560847771852327
AS3,NC,7.244710211591536
AS3,NC,6.372316691134822
AS3,NC,5.923438549361988
AS3,NC,4.8981340441736485
AS3,NC,4.999149804455024
AS3,NC,7.692978630614915
AS3,NC,4.841542852960551
AS3,NC,4.54615741456626
AS3,NC,4.573920602151388
AS3,NC,4.162733622805361
AS3,NC,5.181631254283755
AS3,NC,5.986804593956179
AS3,NC,6.653590826795414
AS3,NC,4.607765286078489
AS3,NC,5.916719519929746
AS3,NC,6.382876073461774
AS3,NC,5.150164470482901
AS3,NC,5.958564780063053
AS3,NC,6.720512039012496
AS3,NC,5.215716421819165
AS3,NC,6.41025641025641
AS3,NC,5.249166798920806
AS3,NC,4.281054634411525
AS3,NC,6.628987162913748
AS3,NC,7.147322358824756
AS3,NC,4.581976864999653
AS3,NC,4.980237154150197
AS3,NC,5.894496094098078
AS3,NC,4.834466125849595
AS3,NC,5.465699944227551
AS3,NC,6.010442002851631
AS3,NC,6.061230800948356
AS3,NC,4.204738673743425
AS3,NC,5.94724349983817
AS3,NC,5.175145220911811
AS3,NC,6.535172863472682
AS3,NC,3.996898350486395
AS3,NC,4.427344774233172
AS3,NC,5.848289275926089
AS3,NC,5.445576728104609
AS3,NC,5.794245171462356
AS3,NC,6.693853595353262
AS3,NC,5.448031625761819
AS3,NC,5.438904819165664
AS3,NC,5.992763839581458
AS3,NC,7.286159365558912
AS3,NC,5.516714156647439
AS3,NC,5.13268156424581
AS3,NC,4.731928895883257
AS3,NC,5.034657098589252
AS3,NC,5.473161650636054
AS4,NC,6.603155589661045
AS4,NC,7.3758153537380835
AS4,NC,6.413146222642332
AS4,NC,5.669976857237318
AS4,NC,6.15480770397699
AS4,NC,5.661649067625253
AS4,NC,6.803257693068962
AS4,NC,6.76516553370598
AS4,NC,5.699583552726054
AS4,NC,5.523924480174907
AS4,NC,5.924401832682844
AS4,NC,5.967459080280593
AS4,NC,6.407960851957402
AS4,NC,6.594622616116201
AS4,NC,6.187932829402978
AS4,NC,6.768627946659926
AS4,NC,6.039772104744166
AS4,NC,6.099479607890596
AS4,NC,5.927335493272591
AS4,NC,6.283216922240925
AS4,NC,5.777322256985651
AS4,NC,6.3109389608655
AS4,NC,6.777121452240311
AS4,NC,6.2149397789143705
AS4,NC,2.7415825334460635
AS4,NC,6.998947526687717
AS4,NC,6.32239935772451
AS4,NC,7.171731251742403
AS4,NC,5.576787972460306
AS4,NC,6.286578653509571
AS4,NC,5.956832691131933
AS4,NC,6.292134831460674
AS4,NC,6.638011774150388
AS4,NC,5.5829851879984815
AS4,NC,6.158398723234472
AS4,NC,5.695862973413345
AS4,NC,5.732790921742854
AS4,NC,4.468343803375503
AS4,NC,7.38923940927685
AS4,NC,6.985190129770214
AS4,NC,5.849237344337189
AS4,NC,5.817851655259114
AS4,NC,6.183019479665963
AS4,NC,6.04526503871352
AS4,NC,6.12428370950766
AS4,NC,6.722809416460327
AS4,NC,6.910650179497408
AS4,NC,7.487728830302844
AS4,NC,5.947999060223981
AS4,NC,3.4598004142346075
AS4,NC,5.796807035992543
AS4,NC,6.054989187519308
AS4,NC,6.156233833419555
AS4,NC,5.380936112060129
AS4,NC,6.718890849764483
AS4,NC,5.72292764734068
AS4,NC,7.70675870505483
AS4,NC,7.037758130924644
AS4,NC,6.226614895870102
AS4,NC,5.32308682707009
AS4,NC,6.425293217746049
AS4,NC,6.728341978973065
AS4,NC,6.65911664779162
AS4,NC,5.1993067590987865
AS4,NC,6.378791854199044
AS4,NC,4.920926363627142
AS4,NC,6.995133409380843
AS4,NC,6.6770007209805335
AS4,NC,6.212487300110137
AS4,NC,5.419021872695994
AS4,NC,6.554247170458443
AS4,NC,6.762295081967213
AS4,NC,5.707342325501136
AS4,NC,6.564453706460256
AS4,NC,6.97211155378486
AS4,NC,6.987015998145142
AS4,NC,5.751002280280788
AS4,NC,6.971229845083782
AS4,NC,6.42774467355425
AS4,NC,5.69847758669298
AS4,NC,5.486951382624654
AS4,NC,6.879818705815701
AS4,NC,6.708876348331293
AS4,NC,6.163839397372331
AS4,NC,6.571409649326137
AS4,NC,6.343220577475095
AS4,NC,6.1749879980796925
AS4,NC,7.75607353906763
AS4,NC,6.7916159733879535
AS4,NC,6.310646532926297
AS4,NC,6.329141873019728
AS4,NC,5.712796208530806
AS4,NC,6.012269938650307
AS4,NC,6.159828420549883
AS4,NC,6.132571075401731
AS4,NC,6.011324315822585
AS4,NC,7.7284603619678816
AS4,NC,6.731258449506476
AS4,NC,5.7882697067426685
AS4,NC,6.696911600007593
AS4,NC,6.494230506263872
AS4,NC,6.370159824798471
AS4,NC,6.581434683116108
AS4,NC,5.658645399451211
AS4,NC,5.581250862902112
AS4,NC,7.437467719324134
AS4,NC,6.397884687383002
AS4,NC,5.869919391764543
AS4,NC,6.399924877499104
AS4,NC,6.538782318598833
AS4,NC,5.642659642859372
AS4,NC,5.443913848552773
AS4,NC,7.281032442695578
AS4,NC,6.7920949385558185
AS4,NC,7.404919822013265
AS4,NC,7.243325568894463
AS4,NC,7.601028850233348
AS4,NC,6.019975580345971
AS4,NC,5.796693237191223
AS4,NC,6.1992931159129245
AS4,NC,6.080883784309909
AS4,NC,6.33125080446341
AS4,NC,6.4038852496046985
AS4,NC,7.089667412608998
AS4,NC,7.306676574251659
AS4,NC,7.57607445362334
AS4,NC,5.744949494949495
AS4,NC,5.989894599587091
AS4,NC,6.735600934736457
AS4,NC,6.644273889075987
AS4,NC,6.792687331364593
AS4,NC,6.827229299363057
AS4,NC,5.593233915864518
AS4,NC,6.109776986632633
AS4,NC,5.308684436801376
AS4,NC,6.457329819140234
AS4,NC,6.010631048112307
AS4,NC,6.069364161849712
AS4,NC,6.033577247972036
AS4,NC,6.434266062216664
AS4,NC,7.093541202672606
AS4,NC,6.013909723169235
AS4,NC,6.411902973320086
AS4,NC,6.36953143676787
AS4,NC,7.04735524423374
AS4,NC,5.80043172481025
AS4,NC,6.920715065502184
AS4,NC,6.2477630637079455
AS4,NC,6.518089969489342
AS4,NC,7.041878685941792
AS4,NC,6.397148031579132
AS4,NC,6.093444661573993
AS4,NC,6.587989244099194
AS4,NC,6.34403750711105
AS4,NC,5.807705679699106
AS4,NC,6.586724134252245
AS4,NC,6.548273097140142
AS4,NC,7.191247757830914
AS4,NC,6.60377358490566
AS4,NC,6.9928278688524586
AS4,NC,6.338028169014085
AS4,NC,5.6748236000600505
AS4,NC,6.14524027551061
AS4,NC,6.406956954879416
AS5,NC,5.084997034987151
AS5,NC,4.135796680108788
AS5,NC,6.5249556125468535
AS5,NC,5.581738178731769
AS5,NC,5.974476386593329
AS5,NC,7.300317285142778
AS5,NC,5.767829450122382
AS5,NC,5.509548456184187
AS5,NC,6.035898639136556
AS5,NC,6.148055207026348
AS5,NC,3.82016632016632
AS5,NC,7.618084003751049
AS5,NC,6.723316161956574
AS5,NC,6.046447856901789
AS5,NC,4.803154180160033
AS5,NC,5.094731977818854
AS5,NC,6.03415248207542
AS5,NC,4.932665205136235
AS5,NC,5.452185201211597
AS5,NC,5.9388162767557215
AS5,NC,6.242513992029442
AS5,NC,5.881568418244865
AS5,NC,4.562006041295982
AS5,NC,6.158529773209697
AS5,NC,5.324504049335018
AS5,NC,6.578162291169451
AS5,NC,6.717294803725302
AS5,NC,5.434746076025947
AS5,NC,5.967523680649526
AS5,NC,6.022396212672979
AS5,NC,5.014402668283808
AS5,NC,6.928243195475432
AS5,NC,6.542194718772517
AS5,NC,6.214535342527526
AS5,NC,6.253988513082323
AS5,NC,6.200911957897275
AS5,NC,6.928733031674208
AS5,NC,5.204377212745413
AS5,NC,5.55619187245155
AS5,NC,5.813663044835769
AS5,NC,5.630805571220327
AS5,NC,5.4616948592777605
AS5,NC,6.458429222980041
AS5,NC,6.2454346238130025
AS5,NC,6.357764834784614
AS5,NC,6.118332586284177
AS5,NC,5.331882480957563
AS5,NC,6.377488887535773
AS5,NC,5.026816889240848
AS5,NC,4.890581103060772
AS5,NC,5.10529217199559
AS5,NC,3.3349718304533598
AS5,NC,4.628110212181347
AS5,NC,6.025729961531185
AS5,NC,5.545282404804876
AS5,NC,5.327281826496626
AS5,NC,6.938144059574691
AS5,NC,5.1649530290701975
AS5,NC,4.7175866495507055
AS5,NC,6.367574257425743
AS5,NC,6.670700347905006
AS5,NC,6.383049790683175
AS5,NC,5.595578801934273
AS5,NC,5.6040325313453065
AS5,NC,7.081430202683413
AS5,NC,6.999506207674944
AS5,NC,5.843794446849299
AS5,NC,6.392712597557723
AS5,NC,6.092078163460089
AS5,NC,6.01035798655279
AS5,NC,5.829257699643107
AS5,NC,6.8109064360327976
AS5,NC,6.74630767947042
AS5,NC,6.137636310050104
AS5,NC,5.689506880733945
AS5,NC,7.969330855018588
AS5,NC,4.83242860514515
AS5,NC,5.749524132356393
AS5,NC,4.87646910147858
AS5,NC,6.119333950046253
AS5,NC,4.658975659229209
AS5,NC,6.364669589219028
AS5,NC,4.602105012075494
AS5,NC,6.211434243708752
AS5,NC,6.025687739114593
AS5,NC,6.427028324531926
AS5,NC,5.991722581049727
AS5,NC,6.706431009428542
AS5,NC,4.976752584300095
AS5,NC,6.014319809069212
AS5,NC,4.823772484200291
AS5,NC,4.949587534372135
AS5,NC,6.38390272148234
AS5,NC,5.171443313476241
AS5,NC,7.431248314909679
AS5,NC,4.834466125849595
AS5,NC,5.985125402627484
AS5,NC,4.727467634204667
AS5,NC,5.528576518560551
AS5,NC,5.862705020190439
AS5,NC,5.581672874552489
AS5,NC,6.475770925110132
AS5,NC,5.229145669057924
AS5,NC,5.947905251622693
AS5,NC,6.543242441227868
AS5,NC,5.642438856355494
AS5,NC,5.687214577232935
AS5,NC,5.60840370332689
AS5,NC,5.4219830059288
AS5,NC,6.238370384879052
AS5,NC,5.919690112756002
AS5,NC,5.229497051243537
AS5,NC,6.607236497115889
AS5,NC,6.4116233086496335
AS5,NC,6.686739158688211
AS5,NC,4.219893784986365
AS6,NC,4.243730633768933
AS6,NC,6.5625
AS6,NC,5.954470578704329
AS6,NC,6.461260018960614
AS6,NC,6.520453425332676
AS6,NC,5.314577792553192
AS6,NC,5.378048780487806
AS6,NC,6.3023633862698505
AS6,NC,6.562304693312699
AS6,NC,5.082108902333622
AS6,NC,7.849369406021156
AS6,NC,6.428467306975916
AS6,NC,6.754446640316205
AS6,NC,4.911609258246765
AS6,NC,5.482074486599374
AS6,NC,6.069202493207607
AS6,NC,5.891282698987151
AS6,NC,6.161046399944117
AS6,NC,6.470386853817186
AS6,NC,5.25932207881695
AS6,NC,6.713928273561301
AS6,NC,7.944767072188546
AS6,NC,5.067531732843051
AS6,NC,5.620698445067551
AS6,NC,5.663885817670118
AS6,NC,5.556535544187687
AS6,NC,7.235438884331419
AS6,NC,6.8559670781893
AS6,NC,7.213740458015267
AS6,NC,8.345392613041833
AS6,NC,4.790354116880295
AS6,NC,5.681688043976179
AS6,NC,6.206508311310576
AS6,NC,6.607951518380394
AS6,NC,6.646905144694533
AS6,NC,7.310603967508427
AS6,NC,5.290560967416863
AS6,NC,6.505795574288725
AS6,NC,5.677136972193615
AS6,NC,6.25
AS6,NC,5.439296139456482
AS6,NC,6.663932302909938
AS6,NC,4.760020148233432
AS6,NC,7.124394184168013
AS6,NC,7.069006972830008
AS6,NC,5.999637210146023
AS6,NC,5.167565033981719
AS6,NC,6.7725752508361206
AS6,NC,7.399080567766182
AS6,NC,7.4076740335469
AS6,NC,6.57709203319052
AS6,NC,5.378755183607603
AS6,NC,5.619106945663562
AS6,NC,7.144142846857225
AS6,NC,4.3623497184599
AS6,NC,7.036757666308857
AS6,NC,5.985574126497848
AS6,NC,6.289039103277146
AS6,NC,4.688496704231342
AS6,NC,7.0052564695009245
AS6,NC,7.509081277433025
AS6,NC,6.706301504772111
AS6,NC,6.206023079088094
AS6,NC,6.4764841942945255
AS6,NC,5.555788854827195
AS6,NC,7.9504481302153085
AS6,NC,6.902043822500461
AS6,NC,6.175605657470943
AS6,NC,5.378437466122214
AS6,NC,6.041622557383582
AS6,NC,5.967369872546619
AS6,NC,8.113577824113822
AS6,NC,7.070707070707071
AS6,NC,8.459944751381215
AS6,NC,5.526008019603475
AS6,NC,5.878432418021861
AS6,NC,5.943716642406599
AS6,NC,5.712435233160622
AS6,NC,7.030751789130588
AS6,NC,6.87011008793187
AS6,NC,5.945319240724763
AS6,NC,6.151313954137143
AS6,NC,5.796408067127926
AS6,NC,6.976744186046512
AS6,NC,6.730377906976743
AS6,NC,4.874184872711196
AS6,NC,5.549073438572409
AS6,NC,5.478686233403214
AS6,NC,5.341408024224072
AS6,NC,5.560728627131467
AS6,NC,7.136692199805804
AS6,NC,6.3457645284217215
AS6,NC,5.759377951015652
AS6,NC,5.732790921742854
AS6,NC,5.841369079156512
AS6,NC,5.182419728087938
AS6,NC,6.521739130434782
AS6,NC,5.961538461538462
AS6,NC,6.594951347902377
AS6,NC,5.8191894700381015
AS6,NC,6.228373702422145
AS6,NC,6.121386681472742
AS6,NC,5.609259730348511
AS6,NC,4.350215608353767
AS6,NC,7.02701745688892
AS6,NC,4.8735369299071705
AS6,NC,5.703200775945684
AS6,NC,6.926774102346622
AS6,NC,6.06519048273965
AS6,NC,6.897091022833906
AS6,NC,5.894776239106026
AS6,NC,6.165950631720771
AS6,NC,5.540201005025126
AS6,NC,6.253921324268807
AS6,NC,5.3640422426375896
AS6,NC,6.161130083824899
AS6,NC,5.684747860162937
AS6,NC,6.647653272876369
AS6,NC,6.390146712552074
AS6,NC,4.19960003809161
AS6,NC,7.195183632180908
AS6,NC,5.400176332288401
AS6,NC,5.882091410279211
AS6,NC,4.230450763389612
AS6,NC,5.009339660743134
AS6,NC,6.824636784036704
AS6,NC,7.007266795195017
AS6,NC,6.5394229547091465
AS6,NC,6.580387163519886
AS1,SSN,5.877492269964815
AS1,SSN,6.049819494584837
AS1,SSN,6.1544730877870695
AS1,SSN,7.608905697879859
AS1,SSN,5.784365162644281
AS1,SSN,9.435980828483396
AS1,SSN,6.117636178673819
AS1,SSN,5.941083136245247
AS1,SSN,5.575221238938053
AS1,SSN,4.14774406793325
AS1,SSN,5.027932960893855
AS1,SSN,4.5757963545809845
AS1,SSN,6.509545365085613
AS1,SSN,7.386709708856133
AS1,SSN,7.162346521145976
AS1,SSN,4.875082909573292
AS1,SSN,6.386676321506156
AS1,SSN,8.591010519604717
AS1,SSN,6.652085375971039
AS1,SSN,5.898481909984619
AS1,SSN,7.309516523867809
AS1,SSN,5.081035409785698
AS1,SSN,5.237391464991687
AS1,SSN,6.733167082294265
AS1,SSN,6.526819236940909
AS1,SSN,4.500656072313749
AS1,SSN,7.732862620405873
AS1,SSN,6.590573686275242
AS1,SSN,5.670405028930638
AS1,SSN,5.703569580962235
AS1,SSN,4.934993590917415
AS1,SSN,7.251301726500412
AS1,SSN,4.063143023862904
AS1,SSN,7.550077041602465
AS1,SSN,5.30221882172915
AS1,SSN,5.81781403223324
AS1,SSN,6.122448979591836
AS1,SSN,6.102285935683844
AS1,SSN,5.485927538485462
AS1,SSN,4.640783430106595
AS1,SSN,5.271210346393823
AS1,SSN,6.745771600891569
AS1,SSN,7.76444903516597
AS1,SSN,6.725783258529783
AS1,SSN,5.782312925170068
AS1,SSN,5.177170361384492
AS1,SSN,8.371752454303845
AS1,SSN,6.0858765081618165
AS1,SSN,4.82271744149311
AS1,SSN,6.1726831609256685
AS1,SSN,3.806646525679758
AS1,SSN,5.879372866894198
AS1,SSN,5.001134044000907
AS1,SSN,5.933101256243378
AS1,SSN,5.313951450354921
AS1,SSN,6.121599111604664
AS1,SSN,6.028317769112336
AS1,SSN,7.06113537117904
AS1,SSN,6.203949566532436
AS1,SSN,5.431703411750216
AS1,SSN,3.7487249234954096
AS1,SSN,6.384518868835055
AS1,SSN,5.195570216776626
AS1,SSN,6.209922010398613
AS1,SSN,5.540996553704767
AS1,SSN,6.506005276312135
AS1,SSN,7.42132720031413
AS1,SSN,6.3726021458762325
AS1,SSN,5.747875501798655
AS1,SSN,5.238110321017373
AS1,SSN,6.610278372591007
